Fakultät	Veranstaltungstitel	Bisonlink	Veranstaltungsart	SWS	Sprache	Tag	Personen
Fakultät Medien	Music Performances in Virtual Reality	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51488&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	10	englisch	missing	Bernd Fröhlich :3 S: Sebastian Stickert
Fakultät Architektur und Urbanistik	Determinanten der räumlichen Entwicklung. Eine problemorientierte Einführung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50997&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Do.	Max Welch Guerra
Lehrveranstaltungen der Bauhaus.Module	How the (female) body became political in the 70s and 80s: Examining film and fashion as bodily media	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51600&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kurs	3	englisch	missing	Hannah Peuker
Fakultät Architektur und Urbanistik	Geschichte der Stadt und des Städtebaus	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50938&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	missing	Mi.	Max Weisthoff :3 S: Steffen de Rudder :3 S: Andreas Garkisch
Fakultät Medien	Mediasphären. Künstliche Umwelten zwischen Natur und Kultur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51269&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Di.	Martin Siegler
Fakultät Medien	Bringing Structure to Social Media Discussions	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51506&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	10	englisch	missing	Benno Stein :3 S: Johannes Kiesel :3 S: Magdalena Wolska :3 S:  N.N.
Fakultät Kunst und Gestaltung	Kamerapraxis / Waldeinsamkeit	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50558&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch	Do.	Christoph Hertel :3 S: Andrea Carra :3 S: keine öffentliche Person
Fakultät Medien	Master-Kolloquium Marketing und Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50646&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Di.	Jutta Emes
Fakultät Architektur und Urbanistik	Darstellen und Gestalten	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50911&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Fr.	Roy Müller :3 S: Hagen Höllering
Fakultät Bauingenieurwesen	Angewandte Kristallographie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50546&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	Mi.	missing
Fakultät Bauingenieurwesen	Glasbau I - Material, Konstruktion, Bemessung, Fügetechniken	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50287&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	missing	missing	Mi.	Matthias Kraus :3 S: Christin Sirtl
Lehrveranstaltungen der Bauhaus.Module	Die unerhörte Landschaft - Audiowalks für das Vogtland	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51729&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mi.	Frederike Moormann :3 S: Jason Langheim :3 S: Maria Frölich-Kulik :3 S: Leo Bockelmann
Fakultät Architektur und Urbanistik	Modellieren, Texturieren, Beleuchten mit Cinema 4D	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50684&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mo.	Andreas Kästner
Fakultät Medien	Entwicklung und Vertiefung von Managementkompetenzen der Medienwirtschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51298&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Plenum	4	deutsch	Mo.	Christopher Buschow
Fakultät Kunst und Gestaltung	Freies Projekt - Fotografie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51477&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	missing	Birgit Wudtke :3 S: keine öffentliche Person
Fakultät Medien	Forschungskolloquium und Praxiswerkstatt Marktforschung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51370&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Do.	Maria Rauch :3 S: Timo Janson
Lehrveranstaltungen der Bauhaus.Module	Entrepreneurship & Innovation: Experiment Museum!	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51711&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Mo.	Josephine Zorn :3 S: Charlene Wündsch
Fakultät Architektur und Urbanistik	Durchdringen_ to go through (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51724&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	deutsch	Do.	Clemens Helmke :3 S: Heike Büttner-Hyman
Fakultät Bauingenieurwesen	Geometrische Modellierung und technische Darstellung - CAD	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50974&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	missing	missing	Do.	Kristina Doycheva :3 S: Reinhard Illge :3 S: Daniel Luckey :3 S: Benjamin Burse :3 S: Jens-Uwe Wagner
Fakultät Kunst und Gestaltung	Atelierprojekt Radierung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50645&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	missing	Peter Heckwolf :3 S: keine öffentliche Person
Fakultät Architektur und Urbanistik	Introduction to European Cities	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51446&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Mi.	Daniela Zupan
Fakultät Kunst und Gestaltung	Kunstgeschichte - Vertiefungsmodul	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51310&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	2	deutsch	Mo.	Thomas Fuchs :3 S: keine öffentliche Person
Fakultät Bauingenieurwesen	Fachstudienberatung Management Bau Immobilien Infrastruktur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50353&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mo.	Hans-Joachim Bargstädt :3 S: Birgit Bode
Fakultät Architektur und Urbanistik	5. Kernmodul: Klimalabor Ackerbürgerscheune	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51787&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	missing	Do.	Conrad Völker
Fakultät Bauingenieurwesen	Mathematik/Statistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Mo.	Reinhard Illge
Fakultät Kunst und Gestaltung	Design Futures: Zukunftsfähigkeit Gestalten	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51744&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	4	deutsch	Mo.	Alexander Schwinghammer :3 S: keine öffentliche Person
Fakultät Medien	Begleitkurs"Einführung in die Volkswirtschaftslehre"	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51160&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	N.N.
Fakultät Kunst und Gestaltung	Being a Unicellular Organism	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51515&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	englisch	Sa.	Mindaugas Gapsevicius
Fakultät Kunst und Gestaltung	Graphisches Erzählen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51578&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	4	deutsch	Mi.	Alexander Schwinghammer :3 S: keine öffentliche Person
Fakultät Medien	Design and interpretation of experiments	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50889&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	englisch	Di.	Matthias Kraus :3 S: Tom Lahmer :3 S: Zouhour Jaouadi :3 S: Feras Alkam :3 S: Silvio Mämpel
Fakultät Architektur und Urbanistik	Begegnungen_ encounter with oneself (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51571&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	2	deutsch/englisch	Do.	Heike Büttner-Hyman :3 S: Clemens Helmke
