imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,overview,tagline
tt0312528,10588,The Cat in the Hat,The Cat in the Hat,2003-11-21,82,"Fantasy,Family",US,en,en,109000000,133818283,4.0,52676,5.3,1148,45.995,"Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.",Don't mess with the hat.
tt0367479,10589,After the Sunset,After the Sunset,2004-11-12,97,"Action,Comedy,Crime,Drama",US,en,en,60000000,61347797,6.3,44834,6.1,487,14.579,"An FBI agent is suspicious of two master thieves, quietly enjoying their retirement near what may - or may not - be the biggest score of their careers.",Who will walk away?
tt0277434,10590,We Were Soldiers,We Were Soldiers,2002-03-01,138,"Action,History,War","DE,US",en,"en,vi,fr",75000000,114660784,7.2,130763,7.1,1376,19.287,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,"400 U.S paratroopers. 4,000 Vietnamese soldiers. 12,000 miles away from home. 1 man led them into battle."
tt0265208,10591,The Girl Next Door,The Girl Next Door,2004-04-09,110,"Comedy,Romance",US,en,en,21000000,31635150,6.7,202356,6.7,2331,34.173,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",Matt never saw her coming... but all his friends had!
tt0251114,10592,Hart's War,Hart's War,2002-02-15,125,"Drama,War",US,en,"en,de",70000000,32287044,6.3,50882,6.3,635,15.529,"Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.","Beyond Courage, Beyond Honor."
tt0316396,10601,Peter Pan,Peter Pan,2003-12-25,113,"Adventure,Fantasy,Family","GB,US",en,"mo,en,pt,fr",100000000,121975011,6.8,66845,7.2,2014,22.193,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.",All children grow up except one.
tt0119190,10603,George of the Jungle,George of the Jungle,1997-07-15,93,"Adventure,Comedy,Family,Romance",US,en,"en,es",55000000,174463257,5.5,71934,5.6,1473,18.058,"Deep in the African jungle, a baby named George, the sole survivor of a plane crash, is raised by gorillas. George grows up to be a buff and lovable klutz who has a rain forest full of animal friends: Tookie, his big-beaked toucan messenger; Ape, a witty talking gorilla; and Shep, a peanut-loving pooch of an elephant. But when poachers mess with George's pals, the King Of Swing swings into action.",Watch out!
tt0116126,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996-01-12,89,Comedy,US,en,"es,en",0,0,6.6,48685,6.8,712,39.295,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?","Finally, the movie that proves that Justice isn't always Poetic, Jungle Fever isn't always pretty, and Higher Learning can be a waste of time."
tt0288045,10610,The Medallion,The Medallion,2003-08-15,88,"Thriller,Fantasy,Action,Comedy","HK,US",en,en,41000000,0,5.3,39312,5.6,758,19.096,A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,
tt0303714,10611,Barbershop,Barbershop,2002-04-01,102,"Comedy,Drama",US,en,en,12000000,75781642,6.3,29678,6.3,314,16.592,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",Everyone's gettin' lined up.
tt0117786,10622,Mr. Nice Guy,一個好人,1997-01-31,113,"Crime,Action,Comedy",HK,cn,"zh,cn,en",12716953,18814720,6.2,25470,6.5,433,10.819,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,Fight first. Apologize later.
tt0306685,10623,Cradle 2 the Grave,Cradle 2 the Grave,2003-02-28,101,"Action,Crime,Drama",US,en,"en,ko,ru",25000000,56489558,5.8,41335,6.0,596,17.415,"Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him.",Mortal enemies make dangerous friends.
tt0377092,10625,Mean Girls,Mean Girls,2004-04-30,97,Comedy,US,en,"sw,en,de,vi",17000000,129042871,7.0,337192,7.1,6484,27.358,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",Welcome to girl world.
tt0257568,10628,Kangaroo Jack,Kangaroo Jack,2003-01-17,89,"Comedy,Adventure,Crime,Family,Action","AU,US",en,en,0,0,4.4,29845,5.1,618,15.356,"Two childhood friends — a New York hairstylist and a wanna-be musician — get mixed-up with the mob and are forced to deliver $50,000 to Australia, but things go all wrong when the money is lost to a wild kangaroo.",He Stole The Money... And He's Not Giving It Back.
tt0269347,10632,The Hunted,The Hunted,2003-03-11,94,"Drama,Action,Thriller,Crime",US,en,en,55000000,34234008,6.1,43914,6.1,469,16.6,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. A former Special Operations instructor is approached and asked to apprehend Hallum—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",Some men should not be found.
tt0061811,10633,In the Heat of the Night,In the Heat of the Night,1967-08-02,109,"Crime,Drama,Mystery,Thriller",US,en,en,2000000,27379978,7.9,68231,7.7,608,9.441,An African American detective is asked to investigate a murder in a racist southern town.,They got a murder on their hands. They don’t know what to do with it.
tt0113118,10634,Friday,Friday,1995-04-26,91,Comedy,US,en,"es,en",3500000,28215918,7.3,100853,7.1,1164,19.285,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",A lot can go down between thursday and saturday...
tt0210945,10637,Remember the Titans,Remember the Titans,2000-09-29,113,Drama,US,en,en,30000000,136706683,7.8,199051,7.6,1852,21.285,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",History is written by the winners.
tt0174480,10641,Autumn in New York,Autumn in New York,2000-08-11,103,"Drama,Romance",US,en,en,65000000,0,5.7,25138,6.1,478,14.253,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",He fell in love for the first time. She fell in love forever.
tt0217630,10642,Loser,Loser,2000-07-21,98,"Comedy,Romance",US,en,en,0,0,5.3,26610,5.3,303,12.762,"On a university scholarship, a good natured student from the midwest gets a crash course in city life while dealing with three evil roommates. He befriends a virtually homeless college student whom he falls for, but she's dating a nasty professor.",Dare to be different.
tt0096332,10644,The Unbearable Lightness of Being,The Unbearable Lightness of Being,1988-02-05,171,"Comedy,Romance,Drama",US,en,en,17000000,10006806,7.3,33965,7.2,276,12.233,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.",A lovers' story
tt0223897,10647,Pay It Forward,Pay It Forward,2000-10-20,122,Drama,US,en,en,40000000,55707411,7.2,112988,7.3,1242,15.684,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.","When someone does you a big favor, don't pay it back... Pay It Forward"
tt0070355,10648,Magnum Force,Magnum Force,1973-12-23,124,"Drama,Crime,Action",US,en,en,0,39768000,7.2,56325,7.2,651,12.511,"""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them.",A man's got to know his limitations.
tt0074483,10649,The Enforcer,The Enforcer,1976-12-20,96,"Action,Crime,Thriller",US,en,en,9000000,46236000,6.8,41788,6.9,545,13.407,"Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans.",The dirtiest Harry of them all.
tt0086383,10650,Sudden Impact,Sudden Impact,1983-12-07,117,Crime,US,en,en,22000000,67642693,6.7,41022,6.6,541,12.759,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",Dirty Harry is at it again
tt0094963,10651,The Dead Pool,The Dead Pool,1988-04-14,91,"Action,Crime,Thriller",US,en,en,20000000,37903295,6.3,40862,6.3,515,14.556,"Dirty Harry Callahan returns for his final film adventure. Together with his partner Al Quan, he must investigate the systematic murder of actors and musicians. By the time Harry learns that the murders are a part of a sick game to predict the deaths of celebrities before they happen, it may be too late...",Dirty Harry Just Learned A New Game.
